segment_key,time_slot,avg_speed,pct_below_20,pct_below_15,mean_slot,std_slot,free_flow,z,relative_drop,is_bottleneck_slot,severity_score
SEG_25_225_226_BA,430,33.02597840160907,0.03023117960877297,0.013040901007705987,26.30835881818831,4.7123155703025175,33.48839629151796,1.4255453573092327,0.013808302012539408,false,0.00041744125823326014
SEG_25_225_226_BA,500,32.45583318240041,0.04091456077015644,0.014841556357801846,26.30835881818831,4.7123155703025175,33.48839629151796,1.3045548992843556,0.030833459450522488,false,0.0012615374504425568
SEG_25_225_226_BA,530,32.10817806057247,0.036163522012578615,0.012971698113207548,26.30835881818831,4.7123155703025175,33.48839629151796,1.23077904182292,0.041214820170265176,false,0.0014904730564718539
SEG_25_225_226_BA,600,30.86163709830766,0.036686390532544376,0.01242603550295858,26.30835881818831,4.7123155703025175,33.48839629151796,0.9662507130920018,0.07843789145184031,false,0.0028776031183515376
SEG_25_225_226_BA,630,28.711479244990525,0.03779527559055118,0.011023622047244094,26.30835881818831,4.7123155703025175,33.48839629151796,0.5099659373296048,0.14264394762126442,false,0.005391267311669837
SEG_25_225_226_BA,700,26.14312196145663,0.06654888103651355,0.010011778563015312,26.30835881818831,4.7123155703025175,33.48839629151796,-0.035064896284327914,0.21933789441932047,false,0.014596691442510726
SEG_25_225_226_BA,730,23.098122478261956,0.16182246661429694,0.003927729772191673,26.30835881818831,4.7123155703025175,33.48839629151796,-0.6812439218115152,0.3102648966169718,false,0.050207830874388217
SEG_25_225_226_BA,800,21.210887544724702,0.3553329404832057,0.013553329404832056,26.30835881818831,4.7123155703025175,33.48839629151796,-1.081733851949216,0.3666197879383952,true,0.13027208728747927
SEG_25_225_226_BA,830,20.282101072481,0.5118670886075949,0.040348101265822785,26.30835881818831,4.7123155703025175,33.48839629151796,-1.278831533203206,0.3943543639437248,true,0.2018570201515743
SEG_25_225_226_BA,900,22.020612331024665,0.31772377000592766,0.016597510373443983,26.30835881818831,4.7123155703025175,33.48839629151796,-0.9099022387603773,0.34244052359706123,false,0.10880149416006213
SEG_25_225_226_BA,930,21.803178041815617,0.34146341463414637,0.014162077104642014,26.30835881818831,4.7123155703025175,33.48839629151796,-0.9560439467943938,0.34893334837482226,false,0.11914797261579298
SEG_25_225_226_BA,1000,21.696855495813413,0.3290246768507638,0.023501762632197415,26.30835881818831,4.7123155703025175,33.48839629151796,-0.9786066432895647,0.35210825544044166,false,0.11585230496277751
SEG_25_225_226_BA,1030,22.945053030411415,0.21550205519671167,0.009982384028185555,26.30835881818831,4.7123155703025175,33.48839629151796,-0.7137267735150811,0.31483571710410607,false,0.06784774408526537
SEG_25_225_226_BA,1100,23.008001857067804,0.203125,0.013822115384615384,26.30835881818831,4.7123155703025175,33.48839629151796,-0.7003684095181751,0.3129559965552803,false,0.0635691868002913
